benchmark,KNN largest,KNN mean,KNN median,CBLOF,LOF,FeatureBagging,HBOS,IForest,MCD,OCSVM,PCA
skin_benchmark_0001.csv,0.7182235735952671,0.7138373185915401,0.7160499447595058,0.729136040733143,0.45404645424058193,0.4559099082600645,0.5880920529449771,0.6806630439805728,0.8931052201279146,0.5502977111314706,0.4572148586363887
skin_benchmark_0002.csv,0.71288248744524,0.7102795597820281,0.7065232610321616,0.6593921572817609,0.4522233571962816,0.4729059087509349,0.5856260711614489,0.6251026819104605,0.8891961961748049,0.5325704028208142,0.4177518110909285
skin_benchmark_0003.csv,0.7211461197048974,0.7159262496885545,0.7128932976912911,0.6581095359355402,0.441306424435914,0.47359760809800716,0.5972681472472433,0.6867393865683555,0.8863446213877593,0.5384544698246192,0.4399309118704049
skin_benchmark_0004.csv,0.7301330064548924,0.7245260002965149,0.7268849057531807,0.6563708476288681,0.4455368787601538,0.4804559961253493,0.5973723930432024,0.6744153847581082,0.8921115603958739,0.5624376972573752,0.45826654887746976
skin_benchmark_0005.csv,0.7188483282618675,0.7174659015811088,0.7206216339912552,0.6621838193175354,0.4108512155347881,0.4439378528557537,0.6045496052350193,0.6739210273625493,0.8961198079418292,0.5619284653243636,0.4442383987995772
skin_benchmark_0006.csv,0.7140376249016211,0.7116804817084276,0.7121332259315492,0.6352654228760424,0.4176939734694741,0.48283436534484514,0.5696558202962487,0.6212087607057333,0.8848559451726662,0.5416356659952375,0.4530125595565745
skin_benchmark_0007.csv,0.7275623827553341,0.7203635877837135,0.7208392123224174,0.6724025507291922,0.4319116127396938,0.46333077036782927,0.5994194976260256,0.6786376514815052,0.8916200848674016,0.5596211190840917,0.45555518116655513
skin_benchmark_0008.csv,0.716956981378672,0.7102235415108294,0.7122196683179008,0.6623954773175019,0.421590843556796,0.3985713732449331,0.5965618521107311,0.6641406296111705,0.8903449394388689,0.5337690097550276,0.4285711144908862
skin_benchmark_0009.csv,0.7268758554931523,0.7232149187876595,0.7246782467885455,0.665511378101131,0.43052298275812007,0.4127813968941252,0.5840653912460977,0.6709105654712666,0.8975010314875502,0.5559295846836085,0.4697498971888841
skin_benchmark_0010.csv,0.720842841566937,0.7147728587504603,0.7126169103580918,0.6680889706357273,0.4324489049683084,0.4191041497936909,0.6254820777272169,0.6883904533337908,0.8886226943281071,0.5661849200538208,0.44779890044356485
skin_benchmark_0011.csv,0.7133004896294189,0.7089876679078202,0.707721432872286,0.6663052746925237,0.44968142926709015,0.46339262331805925,0.5689595918735225,0.6102174911207333,0.8896365180810217,0.5416731346996981,0.42224742733134224
skin_benchmark_0012.csv,0.720199199837505,0.7138727520265422,0.7119189898148889,0.6547954919529249,0.42032901860457106,0.4873930662247963,0.5856928360403639,0.6756437515167836,0.8913867840333831,0.5542956078381747,0.44825881346124424
skin_benchmark_0013.csv,0.7211070385824662,0.7133246096006266,0.7123107897760561,0.648683591832576,0.41435343750408765,0.41909044845929677,0.5774602750609101,0.6616127419966665,0.8860451371414843,0.5363727332121213,0.42136885383026135
skin_benchmark_0014.csv,0.7242743312219686,0.7197918736105199,0.7152684787422974,0.7207194980885913,0.43700538806541356,0.441966364367386,0.6176990853619206,0.6878260682602956,0.8982241314808365,0.5655263576591801,0.44892088187107343
skin_benchmark_0015.csv,0.7139196536619455,0.707812718378756,0.7041757427008232,0.7219140631657889,0.4420391675614869,0.4424289683148404,0.574851459835353,0.6639655025481073,0.888127865555385,0.5380409401578292,0.4276853982376302
skin_benchmark_0016.csv,0.7074633270490145,0.7031045769275523,0.7008553665804136,0.7105611003916088,0.4287871161694136,0.4542469194069948,0.6015312521903858,0.6513726532558924,0.8936162664976224,0.5600042775184018,0.4605403211806225
